"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1920290937860710403","Thu May 08 01:33:31 +0000 2025","0","É tanto assunto para uma pessoa cronicamente online se antenar enquanto é CLT é o show da Lady Gaga quebrando barreiras é treta das influencers teens é Bonner e Scamparini é a conclave novas provas contra o Kim Soo-hyun","1920290937860710403","","","pt","17/11 - THE ERAS TOUR","0","0","0","https://x.com/sunbridgerton/status/1920290937860710403","1264373124600119297","sunbridgerton"
"1920286676942794762","Thu May 08 01:16:35 +0000 2025","0","Agência de Kim Soo-hyun refuta acusações dos representantes de Kim Sae-ron e anuncia ação legal #KimSooHyun #kimsaeron https://t.co/OlWxnxK6ly","1920286676942794762","","","pt","","0","0","0","https://x.com/portalhypando/status/1920286676942794762","1429165407663951875","portalhypando"
"1920259823494447190","Thu May 08 01:15:10 +0000 2025","46","@bluejeanznj People are now talking about how Hanni made a male security guard tremble. Like?? While there are men like Taeil Kim Soo-hyun and Seungri roaming the streets Hanni scaring a grown ass man should NOT be their concern","1920286321911718319","","bluejeanznj","en","","0","0","0","https://x.com/swthanni/status/1920286321911718319","1857990743274696705","swthanni"
"1898923106842120455","Thu May 08 01:11:52 +0000 2025","0","@KSH_JP_OFFICIAL Ánimo Kim Soo Hyun. Pronto tu luz resplandece más fuerte. Vence al mal con bien. No pierdas tu sencillez y tu dulzura. Un Abrazo cálido y cariñoso. ️️️️️️️️️","1920285490755903912","","KSH_JP_OFFICIAL","es","Ecuador","0","0","0","https://x.com/jakipalma/status/1920285490755903912","374867468","jakipalma"
"1920282959623381018","Thu May 08 01:01:49 +0000 2025","121"," [ Ji Hanna ] #KimSoHyun #KimSohyun #KIMSOHYUN #김소현 #GoodBoy https://t.co/xu4OFeDsBn","1920282959623381018","https://pbs.twimg.com/ext_tw_video_thumb/1920282064454045696/pu/img/kGG3dAdGjd4HGrW0.jpg","","is","Indonesia ","0","0","28","https://x.com/KSH_daily/status/1920282959623381018","1031422492995248128","KSH_daily"
"1920282556211376597","Thu May 08 01:00:13 +0000 2025","76"," Waiting for Knockoff to air Kim Soo-hyun s Chinese fandom truck protest in front of Ga Se-yeon press conference [SW Site] Actor Kim Soo-hyun's fandom urged the release of his next work in a truck show. On the afternoon of the 7th a protest truck sent by Kim Soo-hyun's https://t.co/9qTvNwIdzJ","1920282556211376597","https://pbs.twimg.com/media/GqY2zfUWYAAyUYU.jpg","","en","United States","0","0","19","https://x.com/graffychi/status/1920282556211376597","1805218170904641536","graffychi"
"1920282509616496687","Thu May 08 01:00:02 +0000 2025","0","Silenced by Power and Dark Side of Entertainment Industry? FULL VIDEO: Everyone Taking Sides in Massive Kim Soo-hyun Scandal Makes it WORSE https://t.co/UESFQFsCWq https://t.co/A1CJloTsCr","1920282509616496687","https://pbs.twimg.com/amplify_video_thumb/1920195021590138880/img/I9MfMm4hkIPPzKXz.jpg","","en","","0","0","0","https://x.com/SeanLimOfficial/status/1920282509616496687","1910410003665833984","SeanLimOfficial"
"1920281447702933729","Thu May 08 00:55:49 +0000 2025","1","notice na never hinype ni kim ji won yung loveteam nya with KSH because of QOT kahit sobrang lakas ng mga fans. thank God hindi nag padala si KJW sa fame. too bad and too late for KSR. Sorry the world mistreated you so bad. kahit late na sana makukuha nya parin yung justice.","1920281450496004107","","lettesgow","tl"," ","0","0","0","https://x.com/lettesgow/status/1920281450496004107","551729501","lettesgow"
"1920135615351583066","Thu May 08 00:53:34 +0000 2025","0","@fantagiogroup Happiest birthday Kim Seon Ho. SMILE WITH SEONHO DAY #오늘은_선호와_같이_케이크_먹는_날 #HAPPY_SEONHO_DAY","1920280883350695956","","fantagiogroup","en","SG","0","0","0","https://x.com/ShanfirePriya/status/1920280883350695956","513404290","ShanfirePriya"
"1920279089702707493","Thu May 08 00:46:26 +0000 2025","107"," [ 80525 ] Good Boy @jtbclove Instagram #KimSoHyun #ParkBoGum #LeeSangYi #HeoSungTae #TaeWonSeok #김소현 https://t.co/QO5JS1TUoO","1920279089702707493","https://pbs.twimg.com/ext_tw_video_thumb/1920278962787258368/pu/img/ZUCfxATWRJqGHD9h.jpg","","en","Indonesia ","0","0","24","https://x.com/KSH_daily/status/1920279089702707493","1031422492995248128","KSH_daily"
"1920277152705954142","Thu May 08 00:38:44 +0000 2025","1","Kim Sae-ron s family files complaint vs Kim Soo-hyun over child welfare violations https://t.co/8QGDzKp13O","1920277152705954142","","","en","Makati City","0","0","0","https://x.com/inquirerdotnet/status/1920277152705954142","15448383","inquirerdotnet"
"1920271251676737978","Thu May 08 00:15:17 +0000 2025","1","não é possível que ainda tão defendendo o kim soo-hyun com o tanto de prova","1920271251676737978","","","pt","she/her","0","0","0","https://x.com/sofisclm/status/1920271251676737978","1587437127880548352","sofisclm"
"1920267348428132711","Thu May 08 00:09:57 +0000 2025","8","@CrazyDaysPoster Kim Soo-Hyun","1920269906886463821","","CrazyDaysPoster","et","Brazil","0","1","0","https://x.com/IsaTogepi/status/1920269906886463821","306948935","IsaTogepi"
"1920267402631393426","Thu May 08 00:00:00 +0000 2025","0","Did Mr. Garo Sero Man Drop the Ball? FULL VIDEO: Everyone Taking Sides in Massive Kim Soo-hyun Scandal Makes it WORSE https://t.co/UESFQFtaLY https://t.co/DqR9NqNUkU","1920267402631393426","https://pbs.twimg.com/amplify_video_thumb/1920193687428243456/img/WXhnma-M6LF88z9T.jpg","","en","","0","0","0","https://x.com/SeanLimOfficial/status/1920267402631393426","1910410003665833984","SeanLimOfficial"
"1920266665142448599","Wed May 07 23:57:04 +0000 2025","2","Happy birthday Kim Seon Ho! You walked into my screen stole my heart and now no K-drama feels right without you. Hope your year is full of smiles love &amp; killer roles! HAPPY SEONHO DAY #오늘은_선호와_같이_케이크_먹는_날 #HAPPY_SEONHO_DAY #KimSeonHo #김선호","1920266665142448599","","","en","","0","0","0","https://x.com/ksh_always/status/1920266665142448599","1451953464490160128","ksh_always"
"1920006092056363392","Wed May 07 23:54:14 +0000 2025","5","@monjulee @mencari7anhidup @tang__kira buset bisa lu ngetik gini disaat udah tersebar kedekatan ga wajar ksh sm kim saeron? gua yg bukan fans drakor aja tau loh foto-foto kedekatan mrk kesebar yang ga wajar saat ksr masih minor?","1920265952345927836","","monjulee","in","Los Angeles, CA","0","1","0","https://x.com/jjkesimm/status/1920265952345927836","1606254222453792768","jjkesimm"
"1920261607847854141","Wed May 07 23:36:58 +0000 2025","46","Família de Kim Sae-ron processa Kim Soo-hyun astro de Rainha das Lágrimas por abuso infantil https://t.co/5PjZbnxL5m (: Getty)","1920261607847854141","","","pt","Brazil","0","4","3","https://x.com/HugoGloss/status/1920261607847854141","15292534","HugoGloss"
"1920260172825448870","Wed May 07 23:31:16 +0000 2025","0","HAPPY BIRTHDAY KIM SEONHO! MY OG BIAS! ","1920260172825448870","","","en","","0","0","0","https://x.com/Jipyongho/status/1920260172825448870","1536345092725694464","Jipyongho"
"1920255484365615262","Wed May 07 23:12:38 +0000 2025","82","김수현이 증명해 낼 진실을 믿고 기다리겠습니다. 팬들은 여전히 김수현과 드라마 넉오프를 기대합니다. I'll trust and wait for the truth that Kim Soo-hyun will prove. Fans are still looking forward to Kim Soo-hyun and the drama Knockoff. #ksh_truth #ksh_willprove #김수현 https://t.co/bv4JzptBiC","1920255484365615262","https://pbs.twimg.com/media/GqYeL1EbMAAecmq.jpg","","ko","","0","1","10","https://x.com/0216Ken2/status/1920255484365615262","3181491888","0216Ken2"
"1920254469842796904","Wed May 07 23:08:36 +0000 2025","16","Day 59. Gossip columns are running the fake story and continue to not publish official statements . They are not investigating and continue feed on this to get clicks . It s going to be a long frustrating road. kim Se Ui needs to be arrested . #WeStandWithKimSooHyun https://t.co/pg6CoeWivs","1920254469842796904","https://pbs.twimg.com/media/GqYdQbgbcAAh2C7.jpg","","en","","0","0","1","https://x.com/busman_ksh162/status/1920254469842796904","1438683647159062528","busman_ksh162"
"1920253174927036584","Wed May 07 23:03:28 +0000 2025","107","Kim Seon Ho Birthday Event @fantagiogroup location : Link REIT ShenZhen China (LED atrium G-layer column wrapping &amp; G-floor subway entrance LED + G-floor column LED ) date :2025.05.08-05.11 #kimseonho #金宣虎 #김선호 #KSHMalaysiaSeonhoda #KSH_MVT https://t.co/kAyDkSvpjq","1920253174927036584","https://pbs.twimg.com/media/GqYcFX1aIAAn8Pn.jpg","","en","Malaysia","3","0","42","https://x.com/kimseonhomvt/status/1920253174927036584","1457088284480311297","kimseonhomvt"
"1920242789868007705","Wed May 07 22:22:12 +0000 2025","0","Kim Soo-hyun é acusado de relação com menor por família de Kim Sae-ron #KimSooHyun #KimSaeron #CoreiaDoSul #Escandalo https://t.co/9hViBrqWLV","1920242789868007705","","","pt","São Paulo - BR","0","0","0","https://x.com/p1a55e/status/1920242789868007705","28838330","p1a55e"
"1920242673484431536","Wed May 07 22:21:44 +0000 2025","0","Kim Soo-hyun é acusado de relação com menor por família de Kim Sae-ron #KimSooHyun #KimSaeron #CoreiaDoSul #Escandalo https://t.co/90wFl068K8","1920242673484431536","","","pt","São Paulo - Brasil","0","0","0","https://x.com/Pipoca_Moderna/status/1920242673484431536","60909293","Pipoca_Moderna"
"1920234902890352721","Wed May 07 21:50:51 +0000 2025","0","vão prender o Kim Soo-Hyun","1920234902890352721","","","pt","","0","0","0","https://x.com/DoenteOnePilots/status/1920234902890352721","1631315288242126849","DoenteOnePilots"
"1918979862649278619","Wed May 07 21:43:57 +0000 2025","1","@liberty_ark 김문수","1920233165060264409","","liberty_ark","ko","","0","0","0","https://x.com/ksh88cmj10037/status/1920233165060264409","1850472638029905920","ksh88cmj10037"
"1920224700636053720","Wed May 07 21:10:19 +0000 2025","0","Familia de Kim Sae-ron denunció a Kim Soo-hyun por presunto abuso sexual https://t.co/E24fyqSoGW","1920224700636053720","","","es","","0","0","0","https://x.com/infobaevzla/status/1920224700636053720","3075644998","infobaevzla"
"1920223018405482801","Wed May 07 21:03:38 +0000 2025","0","All men. C est dégoûtant à un point qu ils aillent bien se faire foutre ce Kim Soo-hyun de merde et que la justice coréenne fasse enfin son travail. Pour qu elle puisse finalement reposer en paix ","1920223018405482801","","","fr","France","0","0","0","https://x.com/spearb1bin/status/1920223018405482801","1400312839756263426","spearb1bin"
"1920221549883502725","Wed May 07 20:57:48 +0000 2025","0","Everytime a new info about Kim Sae Ron comes out I want to catch the next flight to SK and slap the mf ksh myself","1920221549883502725","","","en","she/her 21","0","0","0","https://x.com/akirature/status/1920221549883502725","1881041852637515777","akirature"
"1920221282412445800","Wed May 07 20:56:44 +0000 2025","2","kim soo-hyun didn't have sex with her. He raped her she was 14 years old and he was in his late 20s so when you guys want to talk about it don't bloody say 'he had sex with her ' he raped her. MINORS DON'T GIVE CONSENT","1920221282412445800","","","en","Somewhere on Earth ","0","0","0","https://x.com/King_eniola14/status/1920221282412445800","1467038758407077889","King_eniola14"
"1920215365868466438","Wed May 07 20:33:13 +0000 2025","30","kim saeron was starting to realize what ksh was actually doing to her..how confused and terrified she must have been. my heart yearns for her to get justice i am so sad for her","1920215365868466438","","","en","asian dramas | she/her | queer","0","0","5","https://x.com/girlinyearning/status/1920215365868466438","1664134309438017536","girlinyearning"
"1920213886885580952","Wed May 07 20:27:21 +0000 2025","78","Fãs chinesas enviaram um caminhão de apoio ao Kim Soo-Hyun que ficava rondando o local da coletiva de imprensa da família da Saeron https://t.co/eJ9gOgJEmb","1920213886885580952","https://pbs.twimg.com/media/GqX4WsiWMAA1FVi.jpg","","pt","","8","11","4","https://x.com/onlly_oly/status/1920213886885580952","1398128157283303424","onlly_oly"
"1920210413473403009","Wed May 07 20:13:33 +0000 2025","14","Caso Kim Soo-hyun: Galã de Rainha das Lágrimas é processado por abuso infantil https://t.co/5RT2j02k15","1920210413473403009","","","pt","Cabo de Santo Agostinho","1","1","0","https://x.com/euleodias/status/1920210413473403009","59340951","euleodias"
"1920209841844375868","Wed May 07 20:11:16 +0000 2025","0","FBI no caso Kim Soo-Hyun esse cara é um lixo n dúvido ele se matar para com lidar com a lei","1920209841844375868","","","pt","","0","1","0","https://x.com/minjil_uv/status/1920209841844375868","1427363851998203904","minjil_uv"
"1920202170269409560","Wed May 07 19:40:47 +0000 2025","1","I hope Kim Soo-Hyun fake cries in front of the public so hard he shits and pisses himself and everyone throws tomatoes at him","1920202170269409560","","","en","Dallas, TX","0","0","0","https://x.com/gabriellavelas/status/1920202170269409560","406605027","gabriellavelas"
"1920201184641732925","Wed May 07 19:36:52 +0000 2025","0","HAPPY BIRTHDAY AND I LOVE YOU SO MUCH KIM SEON HO","1920201184641732925","","","en","","0","0","0","https://x.com/seonhokimshii/status/1920201184641732925","1431902543026683904","seonhokimshii"
"1920199729633165749","Wed May 07 19:31:05 +0000 2025","0","the kim saeron news is so sad but it is especially sad to me how people don't ever want to believe women or think of their oppars in a bad light. the moment that photo dropped with her and ksh out of context I felt validated in hating his guts bcuz why did that picture exist?","1920199729633165749","","","en","she/her // 23 // WOMAN ","0","1","0","https://x.com/KACH0W127/status/1920199729633165749","1202816324466102272","KACH0W127"
"1920198055573533147","Wed May 07 19:24:26 +0000 2025","9","Happy birthday to the cutiest humble funniest polite and extraordinary actor I ever know. I am so grateful to be a part of your fandom. I love you Kim Seonho️ #KimSeonHo #HAPPY_SEONHO_DAY","1920198055573533147","","","en","","0","0","2","https://x.com/KSHforever2/status/1920198055573533147","1497095418223620097","KSHforever2"
"1920166472648962293","Wed May 07 17:31:21 +0000 2025","27","Video: #WeStandWithKimSooHyun #김수현 #KimSooHyun #金秀賢 #キムスヒョン #คิมซูฮยอน https://t.co/OIYpzNm2b8","1920169594980880493","https://pbs.twimg.com/amplify_video_thumb/1920168931878449152/img/Qa2qhFznoByOvAOR.jpg","EchoesOfKSH_CN","en","","0","0","4","https://x.com/EchoesOfKSH_CN/status/1920169594980880493","1868544523565158400","EchoesOfKSH_CN"
"1920165752851910882","Wed May 07 17:28:41 +0000 2025","36","Video: #WeStandWithKimSooHyun #김수현 #KimSooHyun #金秀賢 #キムスヒョン #คิมซูฮยอน https://t.co/WOCHPHtQzi","1920168926316773478","https://pbs.twimg.com/amplify_video_thumb/1920168624876367874/img/THgf96l72kgZoDr7.jpg","EchoesOfKSH_CN","en","","1","0","11","https://x.com/EchoesOfKSH_CN/status/1920168926316773478","1868544523565158400","EchoesOfKSH_CN"
"1920168810369163472","Wed May 07 17:28:14 +0000 2025","0","#MNTV Familia de Kim Sae-ron denunció a Kim Soo-hyun por presunto abuso sexual https://t.co/09amjRaOD1 ¡Síguenos para Más Noticias! ‍ https://t.co/IXxXVEKbA6 #MásNoticiasTV #Honduras","1920168810369163472","","","es","Honduras","0","0","0","https://x.com/mntvhn/status/1920168810369163472","1492295170867580928","mntvhn"
"1920166472648962293","Wed May 07 17:18:56 +0000 2025","115","20250507｜God of Business Livestream - Excerpt 3 God of Business exposed that Kim Se-ui paid a hefty sum for that AI-generated fake recording only to get scammed #WeStandWithKimSooHyun #김수현 #KimSooHyun #金秀賢 #キムスヒョン #คิมซูฮยอน https://t.co/pUdCObdvuu","1920166472648962293","https://pbs.twimg.com/media/GqXNNwVbMAAiJNa.jpg","","en","","4","2","35","https://x.com/EchoesOfKSH_CN/status/1920166472648962293","1868544523565158400","EchoesOfKSH_CN"
"1920165752851910882","Wed May 07 17:16:05 +0000 2025","90","20250507｜God of Business Livestream - Excerpt 2 God of Business stays undefeated when it comes to roasting Kim Se-ui #WeStandWithKimSooHyun #김수현 #KimSooHyun #金秀賢 #キムスヒョン #คิมซูฮยอน https://t.co/6AcAyZXlSn","1920165752851910882","https://pbs.twimg.com/media/GqXMkaiagAAiAyR.jpg","","en","","2","2","32","https://x.com/EchoesOfKSH_CN/status/1920165752851910882","1868544523565158400","EchoesOfKSH_CN"
"1919986509865726357","Wed May 07 17:10:21 +0000 2025","0","@hqsfi @29485_ I'm sorry but the request for translation is unclear. Could you specify the text or content you need translated and into which language? Regarding the allegations about Kim Soo-hyun they involve unproven claims of underage dating with Kim Sae-ron which he and his agency deny ","1920164313261826480","","hqsfi","en","wherever you are","0","0","0","https://x.com/grok/status/1920164313261826480","1720665183188922368","grok"
"1920162490161197217","Wed May 07 17:03:07 +0000 2025","21","Esse caso entrou tanto na minha mente que eu fui dormir do trajeto da faculdade até a academia e tive um pesadelo com o Kim Soo-Hyun cordei até sem entender aonde tava","1920162490161197217","","","pt","","1","0","0","https://x.com/onlly_oly/status/1920162490161197217","1398128157283303424","onlly_oly"
"1920161249477710123","Wed May 07 16:58:11 +0000 2025","8","Kim Soo-hyun's truth is taking the spotlight and Garosero is sinking in the lies he made up. That's how it goes-truth lasts lies don't. #KimSoohyun #WeStandWithKimSooHyun THE FACTS LIE BARE #KimSooHyunMovement #KimSooHyunIsInnocent","1920161249477710123","","","en","🇮🇳","0","0","3","https://x.com/Nikki_9876/status/1920161249477710123","1778262531100008448","Nikki_9876"
"1920160451830403136","Wed May 07 16:55:01 +0000 2025","8","this is probably the heaviest case of a celebrity after so long justice for kim sae ron and i hope ksh will get caught soon","1920160451830403136","","","en","","0","1","1","https://x.com/viamicore/status/1920160451830403136","951141611739557888","viamicore"
"1920158160880316678","Wed May 07 16:45:55 +0000 2025","837","Voici l enregistrement qui a été révélé aujourd hui lors de la conférence de presse concernant Kim Soo-Hyun . Ce témoignage réalisé un mois avant sa mort révèle les abus dont Saeron a été victime depuis son enfance c est horrible ️TW: abus sexuel https://t.co/AlFmrWnScm","1920158160880316678","https://pbs.twimg.com/amplify_video_thumb/1920158007507185664/img/pTRwxs2N0FVXLVBH.jpg","","fr","","105","14","175","https://x.com/mksrnn/status/1920158160880316678","1156893169289695233","mksrnn"
"1920143922421993893","Wed May 07 16:45:33 +0000 2025","6","@ksh_espana Tan bellamente dicho. Permitir una injusticia solo abre la puerta a muchas más y no lo permitiremos. Gracias por alzar la voz por tus palabras tan poderosas y por este arte tan hermoso. Juntos alzamos la voz por Kim Soo Hyun. #WeStandWithKimSooHyun GLOBAL FANDOM ONE VOICE FOR","1920158071940055484","","ksh_espana","es","London, England","0","0","2","https://x.com/Londvoting/status/1920158071940055484","1863731754474889216","Londvoting"
"1920028924178043145","Wed May 07 16:44:30 +0000 2025","0","@kim_soowon16 Please! This is an image posted on Instagram Please refrain from quoting it on X. Please delete it https://t.co/WZbPB5EA9n","1920157806314811556","https://pbs.twimg.com/media/GqXFQX2bMAEKtKu.jpg","kim_soowon16","en","Japan","0","0","0","https://x.com/lala_ksh/status/1920157806314811556","802410409768599552","lala_ksh"
"1920143922421993893","Wed May 07 16:42:58 +0000 2025","22","@Londvoting Permitir una injusticia es abrir camino a todas las que siguen... #WeStandWithKimSooHyun GLOBAL FANDOM ONE VOICE OF TRUTH #ProtectKimSooHyunKnockOffTruth https://t.co/KpY1fY9KM0","1920157421051265029","https://pbs.twimg.com/media/GqXE_6qXkAAcYDb.jpg","Londvoting","es","Irun, Spain","1","2","3","https://x.com/ksh_espana/status/1920157421051265029","1579085330321489921","ksh_espana"
"1920085891306942894","Wed May 07 16:37:45 +0000 2025","3","@thebestofme_08 @pannchoa It's not a threat they're protesting against yet another lie from this gang. Whoever threatened who has already forgotten that it was the family that threatened the Kim Soo Hyun almost every day! That's right KSH is the victim not them.","1920156107042926786","","thebestofme_08","en","Goiás, Brasil 아시아에 마음을 둔 브라질인","0","3","0","https://x.com/zildakimzhan/status/1920156107042926786","1734524922834100224","zildakimzhan"
"1920063045927051729","Wed May 07 16:29:45 +0000 2025","0","@ResumeandoAndo @DalasReview #WeStandWithKimSooHyun GLOBAL FANDOM ONE VOICE OF TRUTH #ProtectKimSooHyunKnockOffTruth","1920154092829106621","","ResumeandoAndo","en","Irun, Spain","0","0","0","https://x.com/ksh_espana/status/1920154092829106621","1579085330321489921","ksh_espana"
"1920063045927051729","Wed May 07 16:29:26 +0000 2025","0","@ResumeandoAndo #WeStandWithKimSooHyun GLOBAL FANDOM ONE VOICE OF TRUTH #ProtectKimSooHyunKnockOffTruth","1920154014324232559","","ResumeandoAndo","en","Irun, Spain","0","0","0","https://x.com/ksh_espana/status/1920154014324232559","1579085330321489921","ksh_espana"
"1920063045927051729","Wed May 07 16:29:11 +0000 2025","1","@ResumeandoAndo @DalasReview @AntoniaLuq1998 #WeStandWithKimSooHyun GLOBAL FANDOM ONE VOICE OF TRUTH #ProtectKimSooHyunKnockOffTruth","1920153949853646915","","ResumeandoAndo","en","Irun, Spain","0","0","0","https://x.com/ksh_espana/status/1920153949853646915","1579085330321489921","ksh_espana"
"1920063045927051729","Wed May 07 16:28:32 +0000 2025","1","@ResumeandoAndo @DalasReview #WeStandWithKimSooHyun GLOBAL FANDOM ONE VOICE OF TRUTH #ProtectKimSooHyunKnockOffTruth","1920153786556813821","","ResumeandoAndo","en","Irun, Spain","0","0","0","https://x.com/ksh_espana/status/1920153786556813821","1579085330321489921","ksh_espana"
"1919996769574003109","Wed May 07 16:28:06 +0000 2025","0","@infodrakor_id De esté caso van a salir más muertos de bajo de la cama. Le pongo la firma. Se piensa que es solo kim Soo-hyun? A de ver más celebridades con esté comportamiento pedófilo","1920153680029884808","","infodrakor_id","es","","0","0","0","https://x.com/nika_cabiro2008/status/1920153680029884808","271756625","nika_cabiro2008"
"1920153586702409894","Wed May 07 16:27:44 +0000 2025","0","Disney+ is hiring Kim Soo-hyun despite pedo allegations! He groomed Kim Sae-ron at 15 for six years pressured her over debt &amp; leaked her number before her tragic passing. Disney do you support this? REMOVE him from Knock-Off ! @DisneyPlus @DisneyPlusKR #BoycottKimSooHyun","1920153586702409894","","","en","","0","0","0","https://x.com/Juno990202/status/1920153586702409894","1730045371861065728","Juno990202"
"1916649263544553488","Wed May 07 16:26:57 +0000 2025","0","@ResumeandoAndo @DalasReview Justicia para KIMSOOHYUN #WeStandWithKimSooHyun GLOBAL FANDOM ONE VOICE OF TRUTH #ProtectKimSooHyunKnockOffTruth","1920153388336984156","","ResumeandoAndo","en","Irun, Spain","0","0","0","https://x.com/ksh_espana/status/1920153388336984156","1579085330321489921","ksh_espana"
"1920153171927703730","Wed May 07 16:26:05 +0000 2025","1","Kim soo-hyun grosse m3rde","1920153171927703730","","","et","moonbin & Liam 🤍","0","0","0","https://x.com/IK0NCTY_/status/1920153171927703730","1247563320300879875","IK0NCTY_"
"1920153124221997501","Wed May 07 16:25:54 +0000 2025","0","Makin baca kasus ini makin sedih. Semoga Kim Saeron tenang dan buat Kim SoO-hyun lu pantes menerima hukuman seberat - beratnya!!!!","1920153124221997501","","","in","Southern Water Tribe ","0","0","0","https://x.com/kataraisida/status/1920153124221997501","104835502","kataraisida"
"1920063045927051729","Wed May 07 16:24:07 +0000 2025","1","@ResumeandoAndo @DalasReview @tenennessy","1920152675447951748","","ResumeandoAndo","qam","Irun, Spain","0","0","0","https://x.com/ksh_espana/status/1920152675447951748","1579085330321489921","ksh_espana"
"1920149331434209304","Wed May 07 16:10:49 +0000 2025","14","Only a person who shares brain space with maximum security prison will believe Garosero... So Kim Soo Hyun offered him 1 billion won for the evidence he refused then gave it to you for free to seek justice for KSR then KSH tried to assassinate him but he survived and FBI is https://t.co/lLXeryFWnr","1920149331434209304","https://pbs.twimg.com/media/GqW9pAwWkAACwnQ.jpg","","en","Astral Projection ","0","2","3","https://x.com/BigSis9ja/status/1920149331434209304","843292165073768448","BigSis9ja"
"1920149109895262351","Wed May 07 16:09:57 +0000 2025","0","All the dramas I ve watched so far had villains who despite being bad still had a boundary a line they wouldn t cross. who even are you Kim Soo-hyun? How can someone be this terrifying and downright shameless?","1920149109895262351","","","en","Toronto, Ontario","0","0","0","https://x.com/zahraaaiiiii/status/1920149109895262351","835576850965540868","zahraaaiiiii"
"1920147263948497127","Wed May 07 16:02:36 +0000 2025","0","Garosero TV reveals that actor Kim Soo-hyun had a sexual relationship with the late Kim Sae-ron when she was in eighth grade when she was 14 years old Revealing an audio recording of actress Kim Sae Ron .","1920147263948497127","","","en","دراما كوين ","0","0","0","https://x.com/Aylar305/status/1920147263948497127","1615334140382953472","Aylar305"
"1920146842760720817","Wed May 07 16:00:56 +0000 2025","19","Take Garosero to Jail right now . Kim Se Ui is laughing at the face of the law . Are you allowing this South Korea ?! #WeStandWithKimSooHyun","1920146842760720817","","","en","","0","0","3","https://x.com/busman_ksh162/status/1920146842760720817","1438683647159062528","busman_ksh162"
"1920143922421993893","Wed May 07 15:55:09 +0000 2025","18","@Londvoting @Londvoting thanks for highlighting this issue. The Garo Sero Institute's unchecked actions fuel a toxic media culture. It's outrageous that this channel spreads lies and doctored evidence targeting Kim Soo-hyun and other celebrities without consequences. South Korea s slow","1920145385361682638","","Londvoting","en","Mangalore, Bengaluru (India)","0","2","0","https://x.com/Ksooman0216/status/1920145385361682638","1543038835843805184","Ksooman0216"
"1920144825430536579","Wed May 07 15:52:55 +0000 2025","11","1st pic from: Under investigation by the US FBI Ga Se-yeon sues Kim Soo-hyun for assaulting the informant of the late Kim Sae-ron s recording 2nd pic from: Manipulation with AI informant is a fraudster Lee Jin-ho full refutation by the late Kim Sae-ron s bereaved family https://t.co/02mW90thqZ","1920144825430536579","https://pbs.twimg.com/media/GqW4cESXsAAsoOW.png","","en","","2","1","3","https://x.com/lilymaytwo/status/1920144825430536579","1427422832821166080","lilymaytwo"
"1920144552431698120","Wed May 07 15:51:50 +0000 2025","0","The world is literally not a better place with Kim Soo-hyun and people like him roaming around free.","1920144552431698120","","","en","","0","0","0","https://x.com/welpismo/status/1920144552431698120","1175683299060125697","welpismo"
"1919998099964952775","Wed May 07 15:46:48 +0000 2025","39","@Dicon_korea Please bring justice to Kim Soo Hyun . We will fight for him until he is free from all these slandering and cyberbullies . kim Soo Hyun please hang on . Everything will be all right again . Your fans are here behind you !!!","1920143287337546157","","Dicon_korea","en","","0","0","3","https://x.com/busman_ksh162/status/1920143287337546157","1438683647159062528","busman_ksh162"
"1920143174640480738","Wed May 07 15:46:22 +0000 2025","0","Socorro eu sabia que esse Kim soo-hyun era um escroto pedófilo mas a história está ficando cada vez pior","1920143174640480738","","","pt","eu i meus mano do bts ","0","0","0","https://x.com/dalcomaniajk/status/1920143174640480738","1846293165097340928","dalcomaniajk"
"1920142905643249779","Wed May 07 15:45:17 +0000 2025","23","Happy Birthday #kimseonho #金宣虎 #김선호 #キムソンホ #คิมซอนโฮ #KSHMalaysiaSeonhoda #KSH_MVT https://t.co/dJpSmE5kdA","1920142905643249779","https://pbs.twimg.com/ext_tw_video_thumb/1920142866560819200/pu/img/mozFaAq90sTpgvT6.jpg","","en","Malaysia","0","0","5","https://x.com/kimseonhomvt/status/1920142905643249779","1457088284480311297","kimseonhomvt"
"1920141975979798696","Wed May 07 15:41:36 +0000 2025","0","Familia de Kim Sae-ron denunció a Kim Soo-hyun por presunto abuso sexual | Por Ester Palomino https://t.co/kRSGXhy5Nz","1920141975979798696","","","es","Argentina","0","0","0","https://x.com/noplancho/status/1920141975979798696","830018003576160256","noplancho"
"1920141573519757537","Wed May 07 15:40:00 +0000 2025","1","Familia de Kim Sae-ron denunció a Kim Soo-hyun por presunto abuso sexual | Por Ester Palomino https://t.co/zQDzuhhO1C","1920141573519757537","","","es","","0","1","1","https://x.com/infobae/status/1920141573519757537","69416519","infobae"
"1917888912296382727","Wed May 07 15:23:52 +0000 2025","0","@MsAfroGaGa Haha don't worry about KSH he can buy you and sell you a hundred times Worry about the 12 billion lawsuit and your angel's unpaid money neither her family nor your daddy can afford to cover it","1920137514624450892","","MsAfroGaGa","en","","0","1","0","https://x.com/HyuniHyuniKim/status/1920137514624450892","1762129033532223488","HyuniHyuniKim"
